num_healthy_workers,num_in_flight_async_sample_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_env_steps_sampled_lifetime,num_agent_steps_sampled_lifetime,num_steps_trained_this_iter,agent_timesteps_total,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,env_runners/episode_reward_max,env_runners/episode_reward_min,env_runners/episode_reward_mean,env_runners/episode_len_mean,env_runners/episodes_timesteps_total,env_runners/num_faulty_episodes,env_runners/num_episodes,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_return_mean,env_runners/episodes_this_iter,timers/training_iteration_time_ms,timers/restore_workers_time_ms,timers/training_step_time_ms,timers/sample_time_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,env_runners/hist_stats/episode_reward,env_runners/hist_stats/episode_lengths,info/learner/default_policy/num_agent_steps_trained,info/learner/default_policy/num_grad_updates_lifetime,info/learner/default_policy/diff_num_grad_updates_vs_sampler_policy,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/grad_gnorm,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
4,0,0,44508,44508,11264,11264,512,512,33.62184906078078,33.62184906078078,11264,11264,44508,512,44508,False,22,37af9_00000,2024-09-25_18-07-29,1727287649,15.231737613677979,342.8156542778015,12279,03067f08a5d7,172.30.0.2,342.8156542778015,22,11264,11264,44508,44508,14.0,0.0,4.84,212.2,10610,0,1,14.0,0.0,4.84,1,16889.184,0.017,16889.138,16042.141,0.239,2142983.383,839.7,609.742,6.835,11264,11264,44508,44508,8.414285714285715,29.83333333333333,"[2.0, 5.0, 6.0, 11.0, 4.0, 4.0, 2.0, 7.0, 7.0, 3.0, 8.0, 0.0, 4.0, 5.0, 2.0, 5.0, 2.0, 2.0, 3.0, 1.0, 13.0, 11.0, 9.0, 3.0, 2.0, 3.0, 1.0, 0.0, 4.0, 1.0, 4.0, 5.0, 3.0, 4.0, 13.0, 5.0, 5.0, 6.0, 2.0, 5.0, 14.0, 4.0, 6.0, 8.0, 6.0, 5.0, 2.0, 6.0, 2.0, 7.0]","[183, 243, 183, 343, 163, 223, 183, 183, 223, 163, 243, 163, 183, 203, 183, 203, 183, 203, 163, 163, 363, 303, 243, 183, 183, 203, 163, 163, 183, 163, 203, 263, 163, 183, 403, 223, 163, 223, 163, 163, 443, 163, 183, 323, 203, 203, 163, 223, 183, 243]",64.0,6715.5,154.5,0.0,0.4984891168292492,9.536743164062499e-08,2e-05,-0.1768028371051074,-0.007169713218125605,0.034071386480448586,0.10481564152625299,0.0006587961451004737,1.781509667827237,0.09999999999999999
4,0,0,46648,46648,11776,11776,512,512,36.04701311587483,36.04701311587483,11776,11776,46648,512,46648,False,23,37af9_00000,2024-09-25_18-07-44,1727287664,14.208622455596924,357.02427673339844,12279,03067f08a5d7,172.30.0.2,357.02427673339844,23,11776,11776,46648,46648,14.0,0.0,4.777777777777778,211.5185185185185,11422,0,4,14.0,0.0,4.777777777777778,4,16996.758,0.017,16996.713,16151.955,0.237,2163275.56,837.54,611.314,6.763,11776,11776,46648,46648,19.31904761904762,30.133333333333336,"[2.0, 5.0, 6.0, 11.0, 4.0, 4.0, 2.0, 7.0, 7.0, 3.0, 8.0, 0.0, 4.0, 5.0, 2.0, 5.0, 2.0, 2.0, 3.0, 1.0, 13.0, 11.0, 9.0, 3.0, 2.0, 3.0, 1.0, 0.0, 4.0, 1.0, 4.0, 5.0, 3.0, 4.0, 13.0, 5.0, 5.0, 6.0, 2.0, 5.0, 14.0, 4.0, 6.0, 8.0, 6.0, 5.0, 2.0, 6.0, 2.0, 7.0, 4.0, 5.0, 2.0, 5.0]","[183, 243, 183, 343, 163, 223, 183, 183, 223, 163, 243, 163, 183, 203, 183, 203, 183, 203, 163, 163, 363, 303, 243, 183, 183, 203, 163, 163, 183, 163, 203, 263, 163, 183, 403, 223, 163, 223, 163, 163, 443, 163, 183, 323, 203, 203, 163, 223, 183, 243, 223, 203, 183, 203]",64.0,7035.5,164.5,0.0,0.5738971061101465,4.768371582031249e-08,1.9999999999999998e-05,-0.1681476584325234,0.0021084576111399765,0.0305388212948332,0.2126217023892836,0.0007267628641484821,1.7789082292354468,0.09999999999999998
4,0,0,48696,48696,12288,12288,512,512,35.921648425300035,35.921648425300035,12288,12288,48696,512,48696,False,24,37af9_00000,2024-09-25_18-07-58,1727287678,14.255825519561768,371.2801022529602,12279,03067f08a5d7,172.30.0.2,371.2801022529602,24,12288,12288,48696,48696,14.0,0.0,4.818181818181818,211.72727272727272,11645,0,1,14.0,0.0,4.818181818181818,1,16765.006,0.016,16764.964,15919.79,0.23,2230456.635,838.226,610.814,6.502,12288,12288,48696,48696,8.425,30.794999999999998,"[2.0, 5.0, 6.0, 11.0, 4.0, 4.0, 2.0, 7.0, 7.0, 3.0, 8.0, 0.0, 4.0, 5.0, 2.0, 5.0, 2.0, 2.0, 3.0, 1.0, 13.0, 11.0, 9.0, 3.0, 2.0, 3.0, 1.0, 0.0, 4.0, 1.0, 4.0, 5.0, 3.0, 4.0, 13.0, 5.0, 5.0, 6.0, 2.0, 5.0, 14.0, 4.0, 6.0, 8.0, 6.0, 5.0, 2.0, 6.0, 2.0, 7.0, 4.0, 5.0, 2.0, 5.0, 7.0]","[183, 243, 183, 343, 163, 223, 183, 183, 223, 163, 243, 163, 183, 203, 183, 203, 183, 203, 163, 163, 363, 303, 243, 183, 183, 203, 163, 163, 183, 163, 203, 263, 163, 183, 403, 223, 163, 223, 163, 163, 443, 163, 183, 323, 203, 203, 163, 223, 183, 243, 223, 203, 183, 203, 223]",64.0,7360.5,159.5,0.0,0.6232561458135024,2.3841857910156248e-08,2e-05,-0.1739056667080149,-0.007760271802544594,0.04509561921859131,0.02284319382160902,0.0035060033600203154,1.774192927032709,0.09999999999999999
4,0,0,50724,50724,12800,12800,512,512,28.947380809583056,28.947380809583056,12800,12800,50724,512,50724,False,25,37af9_00000,2024-09-25_18-08-16,1727287696,17.69058060646057,388.9706828594208,12279,03067f08a5d7,172.30.0.2,388.9706828594208,25,12800,12800,50724,50724,14.0,0.0,4.894736842105263,213.17543859649123,12151,0,2,14.0,0.0,4.894736842105263,2,17314.576,0.016,17314.535,16459.481,0.228,2241398.234,848.134,603.678,6.476,12800,12800,50724,50724,11.356000000000002,31.244,"[2.0, 5.0, 6.0, 11.0, 4.0, 4.0, 2.0, 7.0, 7.0, 3.0, 8.0, 0.0, 4.0, 5.0, 2.0, 5.0, 2.0, 2.0, 3.0, 1.0, 13.0, 11.0, 9.0, 3.0, 2.0, 3.0, 1.0, 0.0, 4.0, 1.0, 4.0, 5.0, 3.0, 4.0, 13.0, 5.0, 5.0, 6.0, 2.0, 5.0, 14.0, 4.0, 6.0, 8.0, 6.0, 5.0, 2.0, 6.0, 2.0, 7.0, 4.0, 5.0, 2.0, 5.0, 7.0, 7.0, 7.0]","[183, 243, 183, 343, 163, 223, 183, 183, 223, 163, 243, 163, 183, 203, 183, 203, 183, 203, 163, 163, 363, 303, 243, 183, 183, 203, 163, 163, 183, 163, 203, 263, 163, 183, 403, 223, 163, 223, 163, 163, 443, 163, 183, 323, 203, 203, 163, 223, 183, 243, 223, 203, 183, 203, 223, 283, 223]",64.0,7675.5,154.5,0.0,0.644333553866994,1.1920928955078124e-08,2e-05,-0.17380306119129302,-0.007023799090435909,0.040472900709550404,0.21699055913955934,0.0010503381967503578,1.7689748598683266,0.09999999999999999
4,0,0,52761,52761,13312,13312,512,512,20.117205728355888,20.117205728355888,13312,13312,52761,512,52761,False,26,37af9_00000,2024-09-25_18-08-41,1727287721,25.45411515235901,414.4247980117798,12279,03067f08a5d7,172.30.0.2,414.4247980117798,26,13312,13312,52761,52761,15.0,0.0,5.05,217.0,13020,0,3,15.0,0.0,5.05,3,17453.831,0.016,17453.79,16598.607,0.229,2237894.589,848.562,603.374,6.182,13312,13312,52761,52761,12.11111111111111,31.994444444444444,"[2.0, 5.0, 6.0, 11.0, 4.0, 4.0, 2.0, 7.0, 7.0, 3.0, 8.0, 0.0, 4.0, 5.0, 2.0, 5.0, 2.0, 2.0, 3.0, 1.0, 13.0, 11.0, 9.0, 3.0, 2.0, 3.0, 1.0, 0.0, 4.0, 1.0, 4.0, 5.0, 3.0, 4.0, 13.0, 5.0, 5.0, 6.0, 2.0, 5.0, 14.0, 4.0, 6.0, 8.0, 6.0, 5.0, 2.0, 6.0, 2.0, 7.0, 4.0, 5.0, 2.0, 5.0, 7.0, 7.0, 7.0, 15.0, 7.0, 2.0]","[183, 243, 183, 343, 163, 223, 183, 183, 223, 163, 243, 163, 183, 203, 183, 203, 183, 203, 163, 163, 363, 303, 243, 183, 183, 203, 163, 163, 183, 163, 203, 263, 163, 183, 403, 223, 163, 223, 163, 163, 443, 163, 183, 323, 203, 203, 163, 223, 183, 243, 223, 203, 183, 203, 223, 283, 223, 423, 283, 163]",64.0,7985.5,154.5,0.0,0.5931795331258928,5.960464477539062e-09,2e-05,-0.1730761836613378,-0.00249575677838537,0.028510168510594316,0.09040683700192359,0.0016591363977443419,1.7770796510481066,0.09999999999999999
4,0,0,54909,54909,13824,13824,512,512,36.691476410302094,36.691476410302094,13824,13824,54909,512,54909,False,27,37af9_00000,2024-09-25_18-08-55,1727287735,13.95746660232544,428.3822646141052,12279,03067f08a5d7,172.30.0.2,428.3822646141052,27,13824,13824,54909,54909,15.0,0.0,5.049180327868853,217.0983606557377,13243,0,1,15.0,0.0,5.049180327868853,1,17371.399,0.015,17371.36,16511.333,0.228,2242568.555,853.56,599.841,6.03,13824,13824,54909,54909,8.485,30.915,"[2.0, 5.0, 6.0, 11.0, 4.0, 4.0, 2.0, 7.0, 7.0, 3.0, 8.0, 0.0, 4.0, 5.0, 2.0, 5.0, 2.0, 2.0, 3.0, 1.0, 13.0, 11.0, 9.0, 3.0, 2.0, 3.0, 1.0, 0.0, 4.0, 1.0, 4.0, 5.0, 3.0, 4.0, 13.0, 5.0, 5.0, 6.0, 2.0, 5.0, 14.0, 4.0, 6.0, 8.0, 6.0, 5.0, 2.0, 6.0, 2.0, 7.0, 4.0, 5.0, 2.0, 5.0, 7.0, 7.0, 7.0, 15.0, 7.0, 2.0, 5.0]","[183, 243, 183, 343, 163, 223, 183, 183, 223, 163, 243, 163, 183, 203, 183, 203, 183, 203, 163, 163, 363, 303, 243, 183, 183, 203, 163, 163, 183, 163, 203, 263, 163, 183, 403, 223, 163, 223, 163, 163, 443, 163, 183, 323, 203, 203, 163, 223, 183, 243, 223, 203, 183, 203, 223, 283, 223, 423, 283, 163, 223]",64.0,8305.5,164.5,0.0,0.6109044628161373,2.9802322387695306e-09,1.9999999999999998e-05,-0.18110992600153566,-0.01249310744531227,0.030692444441162727,0.18075814192945308,0.003256096659179885,1.7628992394967513,0.09999999999999998
4,0,0,56949,56949,14336,14336,512,512,34.904048859864176,34.904048859864176,14336,14336,56949,512,56949,False,28,37af9_00000,2024-09-25_18-09-10,1727287750,14.673115491867065,443.0553801059723,12279,03067f08a5d7,172.30.0.2,443.0553801059723,28,14336,14336,56949,56949,15.0,0.0,5.0625,215.5,13792,0,3,15.0,0.0,5.0625,3,16173.443,0.014,16173.405,15314.899,0.225,2275358.813,852.14,600.84,5.932,14336,14336,56949,56949,13.728571428571426,30.861904761904764,"[2.0, 5.0, 6.0, 11.0, 4.0, 4.0, 2.0, 7.0, 7.0, 3.0, 8.0, 0.0, 4.0, 5.0, 2.0, 5.0, 2.0, 2.0, 3.0, 1.0, 13.0, 11.0, 9.0, 3.0, 2.0, 3.0, 1.0, 0.0, 4.0, 1.0, 4.0, 5.0, 3.0, 4.0, 13.0, 5.0, 5.0, 6.0, 2.0, 5.0, 14.0, 4.0, 6.0, 8.0, 6.0, 5.0, 2.0, 6.0, 2.0, 7.0, 4.0, 5.0, 2.0, 5.0, 7.0, 7.0, 7.0, 15.0, 7.0, 2.0, 5.0, 6.0, 5.0, 5.0]","[183, 243, 183, 343, 163, 223, 183, 183, 223, 163, 243, 163, 183, 203, 183, 203, 183, 203, 163, 163, 363, 303, 243, 183, 183, 203, 163, 163, 183, 163, 203, 263, 163, 183, 403, 223, 163, 223, 163, 163, 443, 163, 183, 323, 203, 203, 163, 223, 183, 243, 223, 203, 183, 203, 223, 283, 223, 423, 283, 163, 223, 223, 163, 163]",64.0,8625.5,154.5,0.0,0.6621903270002334,1.4901161193847655e-09,2e-05,-0.1671127213300356,-0.00419864462267968,0.05293018780648708,0.15399258213658487,0.0019035719793524116,1.7614661532063638,0.09999999999999999
4,0,0,58939,58939,14848,14848,512,512,37.70848999376747,37.70848999376747,14848,14848,58939,512,58939,False,29,37af9_00000,2024-09-25_18-09-23,1727287763,13.580759763717651,456.63613986968994,12279,03067f08a5d7,172.30.0.2,456.63613986968994,29,14848,14848,58939,58939,15.0,0.0,5.03030303030303,215.12121212121212,14198,0,2,15.0,0.0,5.03030303030303,2,16303.103,0.014,16303.067,15447.902,0.224,2289672.298,848.901,603.133,5.831,14848,14848,58939,58939,13.284210526315789,31.515789473684215,"[2.0, 5.0, 6.0, 11.0, 4.0, 4.0, 2.0, 7.0, 7.0, 3.0, 8.0, 0.0, 4.0, 5.0, 2.0, 5.0, 2.0, 2.0, 3.0, 1.0, 13.0, 11.0, 9.0, 3.0, 2.0, 3.0, 1.0, 0.0, 4.0, 1.0, 4.0, 5.0, 3.0, 4.0, 13.0, 5.0, 5.0, 6.0, 2.0, 5.0, 14.0, 4.0, 6.0, 8.0, 6.0, 5.0, 2.0, 6.0, 2.0, 7.0, 4.0, 5.0, 2.0, 5.0, 7.0, 7.0, 7.0, 15.0, 7.0, 2.0, 5.0, 6.0, 5.0, 5.0, 2.0, 6.0]","[183, 243, 183, 343, 163, 223, 183, 183, 223, 163, 243, 163, 183, 203, 183, 203, 183, 203, 163, 163, 363, 303, 243, 183, 183, 203, 163, 163, 183, 163, 203, 263, 163, 183, 403, 223, 163, 223, 163, 163, 443, 163, 183, 323, 203, 203, 163, 223, 183, 243, 223, 203, 183, 203, 223, 283, 223, 423, 283, 163, 223, 223, 163, 163, 203, 203]",64.0,8935.5,154.5,0.0,0.698132506085019,7.450580596923828e-10,2e-05,-0.17331329156314174,-0.006846204266372708,0.03906956594099381,0.136396768400746,0.002333421380040495,1.7623447529731258,0.09999999999999999
4,0,0,60987,60987,15360,15360,512,512,20.48090140686028,20.48090140686028,15360,15360,60987,512,60987,False,30,37af9_00000,2024-09-25_18-09-48,1727287788,25.002162218093872,481.6383020877838,12279,03067f08a5d7,172.30.0.2,481.6383020877838,30,15360,15360,60987,60987,17.0,0.0,5.279411764705882,218.58823529411765,14864,0,2,17.0,0.0,5.279411764705882,2,16846.715,0.014,16846.679,15988.457,0.235,2179965.128,851.889,601.017,5.888,15360,15360,60987,60987,10.030555555555555,31.633333333333333,"[2.0, 5.0, 6.0, 11.0, 4.0, 4.0, 2.0, 7.0, 7.0, 3.0, 8.0, 0.0, 4.0, 5.0, 2.0, 5.0, 2.0, 2.0, 3.0, 1.0, 13.0, 11.0, 9.0, 3.0, 2.0, 3.0, 1.0, 0.0, 4.0, 1.0, 4.0, 5.0, 3.0, 4.0, 13.0, 5.0, 5.0, 6.0, 2.0, 5.0, 14.0, 4.0, 6.0, 8.0, 6.0, 5.0, 2.0, 6.0, 2.0, 7.0, 4.0, 5.0, 2.0, 5.0, 7.0, 7.0, 7.0, 15.0, 7.0, 2.0, 5.0, 6.0, 5.0, 5.0, 2.0, 6.0, 17.0, 10.0]","[183, 243, 183, 343, 163, 223, 183, 183, 223, 163, 243, 163, 183, 203, 183, 203, 183, 203, 163, 163, 363, 303, 243, 183, 183, 203, 163, 163, 183, 163, 203, 263, 163, 183, 403, 223, 163, 223, 163, 163, 443, 163, 183, 323, 203, 203, 163, 223, 183, 243, 223, 203, 183, 203, 223, 283, 223, 423, 283, 163, 223, 223, 163, 163, 203, 203, 423, 243]",64.0,9250.5,159.5,0.0,0.5870786448474974,3.725290298461914e-10,2e-05,-0.1698848748463206,-0.0044075400299334435,0.03863129886849492,0.018384678289294243,0.004245894285310925,1.7513515409082174,0.09999999999999999
4,0,0,62979,62979,15872,15872,512,512,30.01127004092059,30.01127004092059,15872,15872,62979,512,62979,False,31,37af9_00000,2024-09-25_18-10-05,1727287805,17.06412100791931,498.7024230957031,12279,03067f08a5d7,172.30.0.2,498.7024230957031,31,15872,15872,62979,62979,17.0,0.0,5.319444444444445,217.44444444444446,15656,0,4,17.0,0.0,5.319444444444445,4,17108.328,0.014,17108.292,16247.391,0.248,2068268.947,854.368,599.274,6.082,15872,15872,62979,62979,15.895833333333334,30.808333333333334,"[2.0, 5.0, 6.0, 11.0, 4.0, 4.0, 2.0, 7.0, 7.0, 3.0, 8.0, 0.0, 4.0, 5.0, 2.0, 5.0, 2.0, 2.0, 3.0, 1.0, 13.0, 11.0, 9.0, 3.0, 2.0, 3.0, 1.0, 0.0, 4.0, 1.0, 4.0, 5.0, 3.0, 4.0, 13.0, 5.0, 5.0, 6.0, 2.0, 5.0, 14.0, 4.0, 6.0, 8.0, 6.0, 5.0, 2.0, 6.0, 2.0, 7.0, 4.0, 5.0, 2.0, 5.0, 7.0, 7.0, 7.0, 15.0, 7.0, 2.0, 5.0, 6.0, 5.0, 5.0, 2.0, 6.0, 17.0, 10.0, 3.0, 9.0, 5.0, 7.0]","[183, 243, 183, 343, 163, 223, 183, 183, 223, 163, 243, 163, 183, 203, 183, 203, 183, 203, 163, 163, 363, 303, 243, 183, 183, 203, 163, 163, 183, 163, 203, 263, 163, 183, 403, 223, 163, 223, 163, 163, 443, 163, 183, 323, 203, 203, 163, 223, 183, 243, 223, 203, 183, 203, 223, 283, 223, 423, 283, 163, 223, 223, 163, 163, 203, 203, 423, 243, 183, 263, 163, 183]",64.0,9565.5,154.5,0.0,0.6409230443018098,1.862645149230957e-10,2e-05,-0.16412376551137817,-0.0027345169222943726,0.055754737112288094,0.20780912695392487,0.0008799176813586347,1.7532793245007914,0.09999999999999999
4,0,0,65015,65015,16384,16384,512,512,46.56737194238422,46.56737194238422,16384,16384,65015,512,65015,False,32,37af9_00000,2024-09-25_18-10-17,1727287817,10.999166488647461,509.7015895843506,12279,03067f08a5d7,172.30.0.2,509.7015895843506,32,16384,16384,65015,65015,17.0,0.0,5.256756756756757,215.97297297297297,15982,0,2,17.0,0.0,5.256756756756757,2,16684.991,0.014,16684.955,15823.942,0.245,2092452.156,854.649,599.076,5.91,16384,16384,65015,65015,14.44375,30.39375,"[2.0, 5.0, 6.0, 11.0, 4.0, 4.0, 2.0, 7.0, 7.0, 3.0, 8.0, 0.0, 4.0, 5.0, 2.0, 5.0, 2.0, 2.0, 3.0, 1.0, 13.0, 11.0, 9.0, 3.0, 2.0, 3.0, 1.0, 0.0, 4.0, 1.0, 4.0, 5.0, 3.0, 4.0, 13.0, 5.0, 5.0, 6.0, 2.0, 5.0, 14.0, 4.0, 6.0, 8.0, 6.0, 5.0, 2.0, 6.0, 2.0, 7.0, 4.0, 5.0, 2.0, 5.0, 7.0, 7.0, 7.0, 15.0, 7.0, 2.0, 5.0, 6.0, 5.0, 5.0, 2.0, 6.0, 17.0, 10.0, 3.0, 9.0, 5.0, 7.0, 3.0, 3.0]","[183, 243, 183, 343, 163, 223, 183, 183, 223, 163, 243, 163, 183, 203, 183, 203, 183, 203, 163, 163, 363, 303, 243, 183, 183, 203, 163, 163, 183, 163, 203, 263, 163, 183, 403, 223, 163, 223, 163, 163, 443, 163, 183, 323, 203, 203, 163, 223, 183, 243, 223, 203, 183, 203, 223, 283, 223, 423, 283, 163, 223, 223, 163, 163, 203, 203, 423, 243, 183, 263, 163, 183, 163, 163]",64.0,9875.5,154.5,0.0,0.674417364693457,9.313225746154784e-11,2e-05,-0.16874085740456657,0.0010198086379997191,0.021344571870248463,0.21070041752630664,0.000968365027910672,1.7509680601858324,0.09999999999999999
4,0,0,67148,67148,16896,16896,512,512,38.201131028920386,38.201131028920386,16896,16896,67148,512,67148,False,33,37af9_00000,2024-09-25_18-10-30,1727287830,13.405771493911743,523.1073610782623,12279,03067f08a5d7,172.30.0.2,523.1073610782623,33,16896,16896,67148,67148,17.0,0.0,5.25,215.3684210526316,16368,0,2,17.0,0.0,5.25,2,16604.899,0.014,16604.861,15741.656,0.256,2001382.71,856.644,597.681,6.091,16896,16896,67148,67148,13.85263157894737,30.631578947368414,"[2.0, 5.0, 6.0, 11.0, 4.0, 4.0, 2.0, 7.0, 7.0, 3.0, 8.0, 0.0, 4.0, 5.0, 2.0, 5.0, 2.0, 2.0, 3.0, 1.0, 13.0, 11.0, 9.0, 3.0, 2.0, 3.0, 1.0, 0.0, 4.0, 1.0, 4.0, 5.0, 3.0, 4.0, 13.0, 5.0, 5.0, 6.0, 2.0, 5.0, 14.0, 4.0, 6.0, 8.0, 6.0, 5.0, 2.0, 6.0, 2.0, 7.0, 4.0, 5.0, 2.0, 5.0, 7.0, 7.0, 7.0, 15.0, 7.0, 2.0, 5.0, 6.0, 5.0, 5.0, 2.0, 6.0, 17.0, 10.0, 3.0, 9.0, 5.0, 7.0, 3.0, 3.0, 5.0, 5.0]","[183, 243, 183, 343, 163, 223, 183, 183, 223, 163, 243, 163, 183, 203, 183, 203, 183, 203, 163, 163, 363, 303, 243, 183, 183, 203, 163, 163, 183, 163, 203, 263, 163, 183, 403, 223, 163, 223, 163, 163, 443, 163, 183, 323, 203, 203, 163, 223, 183, 243, 223, 203, 183, 203, 223, 283, 223, 423, 283, 163, 223, 223, 163, 163, 203, 203, 423, 243, 183, 263, 163, 183, 163, 163, 203, 183]",64.0,10195.5,164.5,0.0,0.6969289945607836,4.6566128730773915e-11,1.9999999999999998e-05,-0.1658424353283463,-0.0029928535420560474,0.042277200147509575,0.33306378053896357,0.0009562888376077547,1.734188811345534,0.09999999999999998
4,0,0,69188,69188,17408,17408,512,512,28.131889801171067,28.131889801171067,17408,17408,69188,512,69188,False,34,37af9_00000,2024-09-25_18-10-48,1727287848,18.20435094833374,541.3117120265961,12279,03067f08a5d7,172.30.0.2,541.3117120265961,34,17408,17408,69188,69188,17.0,0.0,5.35,215.75,17260,0,4,17.0,0.0,5.35,4,16999.573,0.014,16999.536,16116.574,0.263,1949599.317,876.218,584.33,6.26,17408,17408,69188,69188,19.173076923076927,30.588461538461537,"[2.0, 5.0, 6.0, 11.0, 4.0, 4.0, 2.0, 7.0, 7.0, 3.0, 8.0, 0.0, 4.0, 5.0, 2.0, 5.0, 2.0, 2.0, 3.0, 1.0, 13.0, 11.0, 9.0, 3.0, 2.0, 3.0, 1.0, 0.0, 4.0, 1.0, 4.0, 5.0, 3.0, 4.0, 13.0, 5.0, 5.0, 6.0, 2.0, 5.0, 14.0, 4.0, 6.0, 8.0, 6.0, 5.0, 2.0, 6.0, 2.0, 7.0, 4.0, 5.0, 2.0, 5.0, 7.0, 7.0, 7.0, 15.0, 7.0, 2.0, 5.0, 6.0, 5.0, 5.0, 2.0, 6.0, 17.0, 10.0, 3.0, 9.0, 5.0, 7.0, 3.0, 3.0, 5.0, 5.0, 5.0, 5.0, 12.0, 7.0]","[183, 243, 183, 343, 163, 223, 183, 183, 223, 163, 243, 163, 183, 203, 183, 203, 183, 203, 163, 163, 363, 303, 243, 183, 183, 203, 163, 163, 183, 163, 203, 263, 163, 183, 403, 223, 163, 223, 163, 163, 443, 163, 183, 323, 203, 203, 163, 223, 183, 243, 223, 203, 183, 203, 223, 283, 223, 423, 283, 163, 223, 223, 163, 163, 203, 203, 423, 243, 183, 263, 163, 183, 163, 163, 203, 183, 183, 183, 283, 243]",64.0,10515.5,154.5,0.0,0.7231265473269647,2.328306436538696e-11,2e-05,-0.15984866482115562,0.00036108875496973915,0.05461490736568286,0.19790995870867084,0.001091056054616914,1.738634761687248,0.09999999999999999
4,0,0,71236,71236,17920,17920,512,512,46.77334427471284,46.77334427471284,17920,17920,71236,512,71236,False,35,37af9_00000,2024-09-25_18-10-59,1727287859,10.951268911361694,552.2629809379578,12279,03067f08a5d7,172.30.0.2,552.2629809379578,35,17920,17920,71236,71236,17.0,0.0,5.333333333333333,215.09876543209876,17423,0,1,17.0,0.0,5.333333333333333,1,16325.487,0.014,16325.449,15444.781,0.278,1841436.844,873.684,586.024,6.479,17920,17920,71236,71236,8.706666666666667,30.339999999999996,"[2.0, 5.0, 6.0, 11.0, 4.0, 4.0, 2.0, 7.0, 7.0, 3.0, 8.0, 0.0, 4.0, 5.0, 2.0, 5.0, 2.0, 2.0, 3.0, 1.0, 13.0, 11.0, 9.0, 3.0, 2.0, 3.0, 1.0, 0.0, 4.0, 1.0, 4.0, 5.0, 3.0, 4.0, 13.0, 5.0, 5.0, 6.0, 2.0, 5.0, 14.0, 4.0, 6.0, 8.0, 6.0, 5.0, 2.0, 6.0, 2.0, 7.0, 4.0, 5.0, 2.0, 5.0, 7.0, 7.0, 7.0, 15.0, 7.0, 2.0, 5.0, 6.0, 5.0, 5.0, 2.0, 6.0, 17.0, 10.0, 3.0, 9.0, 5.0, 7.0, 3.0, 3.0, 5.0, 5.0, 5.0, 5.0, 12.0, 7.0, 4.0]","[183, 243, 183, 343, 163, 223, 183, 183, 223, 163, 243, 163, 183, 203, 183, 203, 183, 203, 163, 163, 363, 303, 243, 183, 183, 203, 163, 163, 183, 163, 203, 263, 163, 183, 403, 223, 163, 223, 163, 163, 443, 163, 183, 323, 203, 203, 163, 223, 183, 243, 223, 203, 183, 203, 223, 283, 223, 423, 283, 163, 223, 223, 163, 163, 203, 203, 423, 243, 183, 263, 163, 183, 163, 163, 203, 183, 183, 183, 283, 243, 163]",64.0,10830.5,159.5,0.0,0.677604038757272,1.164153218269348e-11,2e-05,-0.17071526392610395,-0.004807832551887259,0.0325640225517418,-0.05116199254989624,0.0026334957120221604,1.7404843360185622,0.09999999999999999
